ticker,ex_div_date,dividend_amount,entry_date,entry_type,entry_price,exit_date,exit_price,holding_days,entry_vix,exit_vix,entry_zscore,entry_premium_discount,gross_return_bps,bid_ask_cost_bps,borrow_fee_bps,net_return_bps,won,regime,regime_calm,regime_stressed
PTY,2024-10-11,0.119,2024-10-10,t_minus_1_close,14.57,2024-11-07,14.65,20,20.93,15.2,-0.39818800325280257,24.105621625889643,-54.91,29.51,23.01,-107.43,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_open,14.45,2024-10-18,14.54,5,20.46,18.03,-0.2511623843817152,24.591570322737983,-62.28,29.76,5.75,-97.8,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_open,14.45,2024-10-25,14.52,10,20.46,20.33,-0.2511623843817152,24.591570322737983,-48.44,29.76,11.51,-89.71,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_open,14.45,2024-11-01,14.58,15,20.46,21.88,-0.2511623843817152,24.591570322737983,-89.97,29.76,17.26,-136.98,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_open,14.45,2024-11-08,14.74,20,20.46,14.94,-0.2511623843817152,24.591570322737983,-200.69,29.76,23.01,-253.46,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_close,14.49,2024-10-18,14.54,5,20.46,18.03,-0.2511623843817152,24.591570322737983,-34.51,29.68,5.75,-69.94,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_close,14.49,2024-10-25,14.52,10,20.46,20.33,-0.2511623843817152,24.591570322737983,-20.7,29.68,11.51,-61.89,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_close,14.49,2024-11-01,14.58,15,20.46,21.88,-0.2511623843817152,24.591570322737983,-62.11,29.68,17.26,-109.05,False,Stressed (>20),False,True
PTY,2024-10-11,0.119,2024-10-11,ex_div_close,14.49,2024-11-08,14.74,20,20.46,14.94,-0.2511623843817152,24.591570322737983,-172.53,29.68,23.01,-225.22,False,Stressed (>20),False,True
PTY,2024-11-12,0.119,2024-11-11,t_minus_1_close,14.72,2024-11-18,14.51,5,14.97,15.58,-0.03317496094683308,25.3833096593563,142.66,29.21,5.75,107.7,True,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-11,t_minus_1_close,14.72,2024-11-25,14.65,10,14.97,14.6,-0.03317496094683308,25.3833096593563,47.55,29.21,11.51,6.84,True,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-11,t_minus_1_close,14.72,2024-12-03,14.79,15,14.97,13.3,-0.03317496094683308,25.3833096593563,-47.55,29.21,17.26,-94.03,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-11,t_minus_1_close,14.72,2024-12-10,14.75,20,14.97,14.18,-0.03317496094683308,25.3833096593563,-20.38,29.21,23.01,-72.61,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_open,14.62,2024-11-19,14.54,5,14.71,16.35,0.019423208592094975,25.539257973918527,54.72,29.41,5.75,19.55,True,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_open,14.62,2024-11-26,14.66,10,14.71,14.1,0.019423208592094975,25.539257973918527,-27.36,29.41,11.51,-68.28,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_open,14.62,2024-12-04,14.81,15,14.71,13.45,0.019423208592094975,25.539257973918527,-129.96,29.41,17.26,-176.63,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_open,14.62,2024-12-11,14.71,20,14.71,13.58,0.019423208592094975,25.539257973918527,-61.56,29.41,23.01,-113.99,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_close,14.55,2024-11-19,14.54,5,14.71,16.35,0.019423208592094975,25.539257973918527,6.87,29.55,5.75,-28.43,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_close,14.55,2024-11-26,14.66,10,14.71,14.1,0.019423208592094975,25.539257973918527,-75.6,29.55,11.51,-116.66,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_close,14.55,2024-12-04,14.81,15,14.71,13.45,0.019423208592094975,25.539257973918527,-178.69,29.55,17.26,-225.51,False,Calm (<15),True,False
PTY,2024-11-12,0.119,2024-11-12,ex_div_close,14.55,2024-12-11,14.71,20,14.71,13.58,0.019423208592094975,25.539257973918527,-109.97,29.55,23.01,-162.53,False,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-11,t_minus_1_close,14.71,2024-12-18,14.35,5,13.58,27.62,-0.14109412343794434,24.978755021577186,244.73,29.23,5.75,209.75,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-11,t_minus_1_close,14.71,2024-12-26,14.35,10,13.58,14.73,-0.14109412343794434,24.978755021577186,244.73,29.23,11.51,203.99,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-11,t_minus_1_close,14.71,2025-01-03,14.41,15,13.58,16.13,-0.14109412343794434,24.978755021577186,203.94,29.23,17.26,157.45,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-11,t_minus_1_close,14.71,2025-01-13,14.35,20,13.58,19.19,-0.14109412343794434,24.978755021577186,244.73,29.23,23.01,192.49,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_open,14.56,2024-12-19,14.28,5,13.92,24.09,-0.1793999306621181,24.892709589379752,192.31,29.53,5.75,157.02,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_open,14.56,2024-12-27,14.3,10,13.92,15.95,-0.1793999306621181,24.892709589379752,178.57,29.53,11.51,137.53,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_open,14.56,2025-01-06,14.42,15,13.92,16.04,-0.1793999306621181,24.892709589379752,96.15,29.53,17.26,49.36,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_open,14.56,2025-01-14,14.33,20,13.92,18.71,-0.1793999306621181,24.892709589379752,157.97,29.53,23.01,105.42,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_close,14.55,2024-12-19,14.28,5,13.92,24.09,-0.1793999306621181,24.892709589379752,185.57,29.55,5.75,150.26,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_close,14.55,2024-12-27,14.3,10,13.92,15.95,-0.1793999306621181,24.892709589379752,171.82,29.55,11.51,130.76,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_close,14.55,2025-01-06,14.42,15,13.92,16.04,-0.1793999306621181,24.892709589379752,89.35,29.55,17.26,42.53,True,Calm (<15),True,False
PTY,2024-12-12,0.119,2024-12-12,ex_div_close,14.55,2025-01-14,14.33,20,13.92,18.71,-0.1793999306621181,24.892709589379752,151.2,29.55,23.01,98.64,True,Calm (<15),True,False
PTY,2025-01-13,0.119,2025-01-10,t_minus_1_close,14.4,2025-01-17,14.4,5,19.54,15.97,-1.0397865644736337,23.182208172997342,0.0,29.86,5.75,-35.61,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-10,t_minus_1_close,14.4,2025-01-27,14.6,10,19.54,17.9,-1.0397865644736337,23.182208172997342,-138.89,29.86,11.51,-180.26,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-10,t_minus_1_close,14.4,2025-02-03,14.75,15,19.54,18.62,-1.0397865644736337,23.182208172997342,-243.06,29.86,17.26,-290.18,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-10,t_minus_1_close,14.4,2025-02-10,14.82,20,19.54,15.81,-1.0397865644736337,23.182208172997342,-291.67,29.86,23.01,-344.54,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_open,14.28,2025-01-21,14.5,5,19.19,15.06,-0.6022280998860532,24.24242549347278,-154.06,30.11,5.75,-189.93,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_open,14.28,2025-01-28,14.63,10,19.19,16.41,-0.6022280998860532,24.24242549347278,-245.1,30.11,11.51,-286.72,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_open,14.28,2025-02-04,14.75,15,19.19,17.21,-0.6022280998860532,24.24242549347278,-329.13,30.11,17.26,-376.5,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_open,14.28,2025-02-11,14.81,20,19.19,16.02,-0.6022280998860532,24.24242549347278,-371.15,30.11,23.01,-424.27,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_close,14.35,2025-01-21,14.5,5,19.19,15.06,-0.6022280998860532,24.24242549347278,-104.53,29.97,5.75,-140.25,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_close,14.35,2025-01-28,14.63,10,19.19,16.41,-0.6022280998860532,24.24242549347278,-195.12,29.97,11.51,-236.59,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_close,14.35,2025-02-04,14.75,15,19.19,17.21,-0.6022280998860532,24.24242549347278,-278.75,29.97,17.26,-325.97,False,Normal (15-20),False,False
PTY,2025-01-13,0.119,2025-01-13,ex_div_close,14.35,2025-02-11,14.81,20,19.19,16.02,-0.6022280998860532,24.24242549347278,-320.56,29.97,23.01,-373.54,False,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-12,t_minus_1_close,14.81,2025-02-20,14.74,5,15.89,15.66,0.09253858563313727,26.042556762695312,47.27,29.03,5.75,12.48,True,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-12,t_minus_1_close,14.81,2025-02-27,14.67,10,15.89,21.13,0.09253858563313727,26.042556762695312,94.53,29.03,11.51,53.99,True,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-12,t_minus_1_close,14.81,2025-03-06,14.61,15,15.89,24.87,0.09253858563313727,26.042556762695312,135.04,29.03,17.26,88.75,True,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-12,t_minus_1_close,14.81,2025-03-13,14.22,20,15.89,24.66,0.09253858563313727,26.042556762695312,398.38,29.03,23.01,346.33,True,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_open,14.72,2025-02-21,14.74,5,15.1,18.21,0.17962458267706868,26.243571695207645,-13.59,29.21,5.75,-48.55,False,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_open,14.72,2025-02-28,14.71,10,15.1,19.63,0.17962458267706868,26.243571695207645,6.79,29.21,11.51,-33.93,False,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_open,14.72,2025-03-07,14.62,15,15.1,23.37,0.17962458267706868,26.243571695207645,67.94,29.21,17.26,21.46,True,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_open,14.72,2025-03-14,14.28,20,15.1,21.77,0.17962458267706868,26.243571695207645,298.91,29.21,23.01,246.69,True,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_close,14.72,2025-02-21,14.74,5,15.1,18.21,0.17962458267706868,26.243571695207645,-13.59,29.21,5.75,-48.55,False,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_close,14.72,2025-02-28,14.71,10,15.1,19.63,0.17962458267706868,26.243571695207645,6.79,29.21,11.51,-33.93,False,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_close,14.72,2025-03-07,14.62,15,15.1,23.37,0.17962458267706868,26.243571695207645,67.94,29.21,17.26,21.46,True,Normal (15-20),False,False
PTY,2025-02-13,0.119,2025-02-13,ex_div_close,14.72,2025-03-14,14.28,20,15.1,21.77,0.17962458267706868,26.243571695207645,298.91,29.21,23.01,246.69,True,Normal (15-20),False,False
PTY,2025-03-13,0.119,2025-03-12,t_minus_1_close,14.5,2025-03-19,14.34,5,24.23,19.9,-1.2576326208454713,22.88135394595269,110.34,29.66,5.75,74.94,True,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-12,t_minus_1_close,14.5,2025-03-26,14.43,10,24.23,18.33,-1.2576326208454713,22.88135394595269,48.28,29.66,11.51,7.11,True,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-12,t_minus_1_close,14.5,2025-04-02,14.52,15,24.23,21.51,-1.2576326208454713,22.88135394595269,-13.79,29.66,17.26,-60.71,False,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-12,t_minus_1_close,14.5,2025-04-09,13.4,20,24.23,33.62,-1.2576326208454713,22.88135394595269,758.62,29.66,23.01,705.95,True,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_open,14.38,2025-03-20,14.35,5,24.66,19.8,-1.6939072822212056,21.85090123448114,20.86,29.9,5.75,-14.79,False,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_open,14.38,2025-03-27,14.43,10,24.66,18.69,-1.6939072822212056,21.85090123448114,-34.77,29.9,11.51,-76.18,False,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_open,14.38,2025-04-03,14.41,15,24.66,30.02,-1.6939072822212056,21.85090123448114,-20.86,29.9,17.26,-68.03,False,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_open,14.38,2025-04-10,12.74,20,24.66,40.72,-1.6939072822212056,21.85090123448114,1140.47,29.9,23.01,1087.56,True,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_close,14.22,2025-03-20,14.35,5,24.66,19.8,-1.6939072822212056,21.85090123448114,-91.42,30.24,5.75,-127.41,False,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_close,14.22,2025-03-27,14.43,10,24.66,18.69,-1.6939072822212056,21.85090123448114,-147.68,30.24,11.51,-189.43,False,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_close,14.22,2025-04-03,14.41,15,24.66,30.02,-1.6939072822212056,21.85090123448114,-133.61,30.24,17.26,-181.11,False,Stressed (>20),False,True
PTY,2025-03-13,0.119,2025-03-13,ex_div_close,14.22,2025-04-10,12.74,20,24.66,40.72,-1.6939072822212056,21.85090123448114,1040.79,30.24,23.01,987.54,True,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-10,t_minus_1_close,12.74,2025-04-17,13.17,5,40.72,29.65,-5.128222365596209,12.049251533406826,-337.52,33.75,5.75,-377.03,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-10,t_minus_1_close,12.74,2025-04-25,13.64,10,40.72,24.84,-5.128222365596209,12.049251533406826,-706.44,33.75,11.51,-751.7,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-10,t_minus_1_close,12.74,2025-05-02,13.79,15,40.72,22.68,-5.128222365596209,12.049251533406826,-824.18,33.75,17.26,-875.19,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-10,t_minus_1_close,12.74,2025-05-09,13.79,20,40.72,21.9,-5.128222365596209,12.049251533406826,-824.18,33.75,23.01,-880.94,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_open,12.67,2025-04-21,13.02,5,37.56,33.82,-4.370228248358458,13.624227506787816,-276.24,33.94,5.75,-315.94,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_open,12.67,2025-04-28,13.63,10,37.56,25.15,-4.370228248358458,13.624227506787816,-757.7,33.94,11.51,-803.14,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_open,12.67,2025-05-05,13.84,15,37.56,23.64,-4.370228248358458,13.624227506787816,-923.44,33.94,17.26,-974.64,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_open,12.67,2025-05-12,13.83,20,37.56,18.39,-4.370228248358458,13.624227506787816,-915.55,33.94,23.01,-972.5,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_close,12.76,2025-04-21,13.02,5,37.56,33.82,-4.370228248358458,13.624227506787816,-203.76,33.7,5.75,-243.21,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_close,12.76,2025-04-28,13.63,10,37.56,25.15,-4.370228248358458,13.624227506787816,-681.82,33.7,11.51,-727.02,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_close,12.76,2025-05-05,13.84,15,37.56,23.64,-4.370228248358458,13.624227506787816,-846.39,33.7,17.26,-897.35,False,Stressed (>20),False,True
PTY,2025-04-11,0.119,2025-04-11,ex_div_close,12.76,2025-05-12,13.83,20,37.56,18.39,-4.370228248358458,13.624227506787816,-838.56,33.7,23.01,-895.27,False,Stressed (>20),False,True
PTY,2025-05-12,0.119,2025-05-09,t_minus_1_close,13.79,2025-05-16,13.8,5,21.9,17.24,-1.5939171098533664,19.290652779321174,-7.25,31.18,5.75,-44.19,False,Stressed (>20),False,True
PTY,2025-05-12,0.119,2025-05-09,t_minus_1_close,13.79,2025-05-23,13.64,10,21.9,22.29,-1.5939171098533664,19.290652779321174,108.77,31.18,11.51,66.09,True,Stressed (>20),False,True
PTY,2025-05-12,0.119,2025-05-09,t_minus_1_close,13.79,2025-06-02,13.79,15,21.9,18.36,-1.5939171098533664,19.290652779321174,0.0,31.18,17.26,-48.44,False,Stressed (>20),False,True
PTY,2025-05-12,0.119,2025-05-09,t_minus_1_close,13.79,2025-06-09,13.74,20,21.9,17.16,-1.5939171098533664,19.290652779321174,36.26,31.18,23.01,-17.94,False,Stressed (>20),False,True
PTY,2025-05-12,0.119,2025-05-12,ex_div_open,13.79,2025-05-19,13.91,5,18.39,18.14,-1.1766109266474263,20.57541065156907,-87.02,31.18,5.75,-123.95,False,Normal (15-20),False,False
PTY,2025-05-12,0.119,2025-05-12,ex_div_open,13.79,2025-05-27,13.65,10,18.39,18.96,-1.1766109266474263,20.57541065156907,101.52,31.18,11.51,58.83,True,Normal (15-20),False,False
PTY,2025-05-12,0.119,2025-05-12,ex_div_open,13.79,2025-06-03,13.87,15,18.39,17.69,-1.1766109266474263,20.57541065156907,-58.01,31.18,17.26,-106.46,False,Normal (15-20),False,False
PTY,2025-05-12,0.119,2025-05-12,ex_div_open,13.79,2025-06-10,13.79,20,18.39,16.95,-1.1766109266474263,20.57541065156907,0.0,31.18,23.01,-54.2,False,Normal (15-20),False,False
PTY,2025-05-12,0.119,2025-05-12,ex_div_close,13.83,2025-05-19,13.91,5,18.39,18.14,-1.1766109266474263,20.57541065156907,-57.85,31.09,5.75,-94.69,False,Normal (15-20),False,False
PTY,2025-05-12,0.119,2025-05-12,ex_div_close,13.83,2025-05-27,13.65,10,18.39,18.96,-1.1766109266474263,20.57541065156907,130.15,31.09,11.51,87.55,True,Normal (15-20),False,False
PTY,2025-05-12,0.119,2025-05-12,ex_div_close,13.83,2025-06-03,13.87,15,18.39,17.69,-1.1766109266474263,20.57541065156907,-28.92,31.09,17.26,-77.27,False,Normal (15-20),False,False
PTY,2025-05-12,0.119,2025-05-12,ex_div_close,13.83,2025-06-10,13.79,20,18.39,16.95,-1.1766109266474263,20.57541065156907,28.92,31.09,23.01,-25.18,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-11,t_minus_1_close,13.79,2025-06-18,13.62,5,17.26,20.14,-1.6594014918463367,18.06506508173838,123.28,31.18,5.75,86.34,True,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-11,t_minus_1_close,13.79,2025-06-26,13.75,10,17.26,16.59,-1.6594014918463367,18.06506508173838,29.01,31.18,11.51,-13.68,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-11,t_minus_1_close,13.79,2025-07-03,13.9,15,17.26,16.38,-1.6594014918463367,18.06506508173838,-79.77,31.18,17.26,-128.21,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-11,t_minus_1_close,13.79,2025-07-11,13.82,20,17.26,16.4,-1.6594014918463367,18.06506508173838,-21.75,31.18,23.01,-75.95,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_open,13.67,2025-06-20,13.64,5,18.02,20.62,-1.5461532578096688,18.409681682133172,21.95,31.46,5.75,-15.26,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_open,13.67,2025-06-27,13.77,10,18.02,16.32,-1.5461532578096688,18.409681682133172,-73.15,31.46,11.51,-116.12,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_open,13.67,2025-07-07,13.9,15,18.02,17.79,-1.5461532578096688,18.409681682133172,-168.25,31.46,17.26,-216.97,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_open,13.67,2025-07-14,13.81,20,18.02,17.2,-1.5461532578096688,18.409681682133172,-102.41,31.46,23.01,-156.88,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_close,13.7,2025-06-20,13.64,5,18.02,20.62,-1.5461532578096688,18.409681682133172,43.8,31.39,5.75,6.65,True,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_close,13.7,2025-06-27,13.77,10,18.02,16.32,-1.5461532578096688,18.409681682133172,-51.1,31.39,11.51,-93.99,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_close,13.7,2025-07-07,13.9,15,18.02,17.79,-1.5461532578096688,18.409681682133172,-145.99,31.39,17.26,-194.63,False,Normal (15-20),False,False
PTY,2025-06-12,0.119,2025-06-12,ex_div_close,13.7,2025-07-14,13.81,20,18.02,17.2,-1.5461532578096688,18.409681682133172,-80.29,31.39,23.01,-134.69,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-10,t_minus_1_close,13.92,2025-07-17,13.81,5,15.78,16.52,-1.3335535467021928,18.367345283780548,79.02,30.89,5.75,42.38,True,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-10,t_minus_1_close,13.92,2025-07-24,13.82,10,15.78,15.39,-1.3335535467021928,18.367345283780548,71.84,30.89,11.51,29.44,True,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-10,t_minus_1_close,13.92,2025-07-31,13.94,15,15.78,16.72,-1.3335535467021928,18.367345283780548,-14.37,30.89,17.26,-62.52,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-10,t_minus_1_close,13.92,2025-08-07,13.95,20,15.78,16.57,-1.3335535467021928,18.367345283780548,-21.55,30.89,23.01,-75.46,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_open,13.77,2025-07-18,13.77,5,16.4,16.41,-1.1567262198210397,18.932872899587696,0.0,31.23,5.75,-36.98,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_open,13.77,2025-07-25,13.85,10,16.4,14.93,-1.1567262198210397,18.932872899587696,-58.1,31.23,11.51,-100.83,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_open,13.77,2025-08-01,13.98,15,16.4,20.38,-1.1567262198210397,18.932872899587696,-152.5,31.23,17.26,-200.99,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_open,13.77,2025-08-08,13.99,20,16.4,15.15,-1.1567262198210397,18.932872899587696,-159.77,31.23,23.01,-214.01,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_close,13.82,2025-07-18,13.77,5,16.4,16.41,-1.1567262198210397,18.932872899587696,36.18,31.11,5.75,-0.69,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_close,13.82,2025-07-25,13.85,10,16.4,14.93,-1.1567262198210397,18.932872899587696,-21.71,31.11,11.51,-64.33,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_close,13.82,2025-08-01,13.98,15,16.4,20.38,-1.1567262198210397,18.932872899587696,-115.77,31.11,17.26,-164.15,False,Normal (15-20),False,False
PTY,2025-07-11,0.119,2025-07-11,ex_div_close,13.82,2025-08-08,13.99,20,16.4,15.15,-1.1567262198210397,18.932872899587696,-123.01,31.11,23.01,-177.14,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-08,t_minus_1_close,13.99,2025-08-15,13.95,5,15.15,15.09,-1.2846727112481597,17.860150850871126,28.59,30.74,5.75,-7.9,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-08,t_minus_1_close,13.99,2025-08-22,14.08,10,15.15,14.22,-1.2846727112481597,17.860150850871126,-64.33,30.74,11.51,-106.57,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-08,t_minus_1_close,13.99,2025-08-29,14.15,15,15.15,15.36,-1.2846727112481597,17.860150850871126,-114.37,30.74,17.26,-162.36,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-08,t_minus_1_close,13.99,2025-09-08,14.38,20,15.15,15.11,-1.2846727112481597,17.860150850871126,-278.77,30.74,23.01,-332.52,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_open,13.93,2025-08-18,13.98,5,16.25,14.99,-1.1471173772468657,18.282309325556025,-35.89,30.87,5.75,-72.52,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_open,13.93,2025-08-25,14.08,10,16.25,14.79,-1.1471173772468657,18.282309325556025,-107.68,30.87,11.51,-150.06,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_open,13.93,2025-09-02,14.18,15,16.25,17.17,-1.1471173772468657,18.282309325556025,-179.47,30.87,17.26,-227.6,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_open,13.93,2025-09-09,14.43,20,16.25,15.04,-1.1471173772468657,18.282309325556025,-358.94,30.87,23.01,-412.82,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_close,13.91,2025-08-18,13.98,5,16.25,14.99,-1.1471173772468657,18.282309325556025,-50.32,30.91,5.75,-86.99,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_close,13.91,2025-08-25,14.08,10,16.25,14.79,-1.1471173772468657,18.282309325556025,-122.21,30.91,11.51,-164.63,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_close,13.91,2025-09-02,14.18,15,16.25,17.17,-1.1471173772468657,18.282309325556025,-194.11,30.91,17.26,-242.28,False,Normal (15-20),False,False
PTY,2025-08-11,0.119,2025-08-11,ex_div_close,13.91,2025-09-09,14.43,20,16.25,15.04,-1.1471173772468657,18.282309325556025,-373.83,30.91,23.01,-427.76,False,Normal (15-20),False,False
PTY,2025-09-12,0.119,2025-09-11,t_minus_1_close,14.38,2025-09-18,14.39,5,14.71,15.7,-0.3928703888769091,20.334730911809228,-6.95,29.9,5.75,-42.61,False,Calm (<15),True,False
PTY,2025-09-12,0.119,2025-09-11,t_minus_1_close,14.38,2025-09-25,14.45,10,14.71,16.74,-0.3928703888769091,20.334730911809228,-48.68,29.9,11.51,-90.09,False,Calm (<15),True,False
PTY,2025-09-12,0.119,2025-09-11,t_minus_1_close,14.38,2025-10-02,14.4,15,14.71,16.63,-0.3928703888769091,20.334730911809228,-13.91,29.9,17.26,-61.07,False,Calm (<15),True,False
PTY,2025-09-12,0.119,2025-09-11,t_minus_1_close,14.38,2025-10-09,14.59,20,14.71,16.43,-0.3928703888769091,20.334730911809228,-146.04,29.9,23.01,-198.95,False,Calm (<15),True,False
